order_id,order_datetime,order_date,order_hour,customer_phone,product_name,category,quantity,unit_price,unit_cost,total_price,discount_pct,device,utm_campaign,order_status
1968,2023-10-15 12:27:00,2023-10-15,12,09781007818,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,g_generic,cancelled
1969,2023-10-15 11:58:00,2023-10-15,11,09339670711,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,ig_influencer,completed
1969,2023-10-15 11:58:00,2023-10-15,11,09339670711,خط چشم ضد آب,آرایشی,3,200000,110000,600000,0.0,desktop,ig_influencer,completed
1970,2023-10-15 09:03:00,2023-10-15,9,09624557080,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,desktop,email_newsletter,cancelled
1971,2023-10-15 21:48:00,2023-10-15,21,09734036506,تونر گل رز,مراقبت پوست,2,135000,90000,270000,0.25,desktop,email_newsletter,completed
1971,2023-10-15 21:48:00,2023-10-15,21,09734036506,رژ لب مات قرمز,آرایشی,2,195000,140000,390000,0.25,desktop,email_newsletter,completed
1972,2023-10-15 17:03:00,2023-10-15,17,09362298393,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,ig_influencer,completed
1973,2023-10-15 21:57:00,2023-10-15,21,09103807155,کرم ضد آفتاب SPF50,مراقبت پوست,2,320000,180000,640000,0.0,desktop,g_generic,completed
1974,2023-10-15 20:42:00,2023-10-15,20,09655742829,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,g_brand,completed
1975,2023-10-15 09:12:00,2023-10-15,9,09643189555,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,email_newsletter,completed
1975,2023-10-15 09:12:00,2023-10-15,9,09643189555,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,mobile,email_newsletter,completed
1976,2023-10-16 18:36:00,2023-10-16,18,09386665249,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,ig_story_ads,cancelled
1976,2023-10-16 18:36:00,2023-10-16,18,09386665249,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,ig_story_ads,cancelled
1977,2023-10-16 08:23:00,2023-10-16,8,09709004943,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,ig_story_ads,completed
1978,2023-10-16 11:24:00,2023-10-16,11,09830661141,رژ لب مایع nude,آرایشی,1,192000,130000,192000,0.2,mobile,ig_influencer,completed
1979,2023-10-16 09:28:00,2023-10-16,9,09269820594,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_influencer,completed
1980,2023-10-16 20:02:00,2023-10-16,20,09389854268,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,email_newsletter,completed
1980,2023-10-16 20:02:00,2023-10-16,20,09389854268,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,email_newsletter,completed
1980,2023-10-16 20:02:00,2023-10-16,20,09389854268,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,mobile,email_newsletter,completed
1980,2023-10-16 20:02:00,2023-10-16,20,09389854268,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,email_newsletter,completed
1981,2023-10-16 09:59:00,2023-10-16,9,09327416584,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,g_brand,completed
1982,2023-10-16 17:02:00,2023-10-16,17,09756783995,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,desktop,ig_influencer,completed
1982,2023-10-16 17:02:00,2023-10-16,17,09756783995,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,desktop,ig_influencer,completed
1982,2023-10-16 17:02:00,2023-10-16,17,09756783995,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,desktop,ig_influencer,completed
1983,2023-10-16 08:01:00,2023-10-16,8,09967043303,ماسک مو روغن آرگان,مراقبت مو,2,250000,130000,500000,0.0,desktop,ig_story_ads,completed
1983,2023-10-16 08:01:00,2023-10-16,8,09967043303,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,desktop,ig_story_ads,completed
1984,2023-10-16 18:19:00,2023-10-16,18,09825003955,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,tablet,g_brand,cancelled
1984,2023-10-16 18:19:00,2023-10-16,18,09825003955,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,tablet,g_brand,cancelled
1984,2023-10-16 18:19:00,2023-10-16,18,09825003955,اسپری حالت‌دهنده مو,مراقبت مو,1,160000,100000,160000,0.2,tablet,g_brand,cancelled
1985,2023-10-16 21:44:00,2023-10-16,21,09645276696,ریمل حجم‌دهنده,آرایشی,1,171000,100000,171000,0.1,mobile,email_newsletter,refunded
1986,2023-10-16 11:49:00,2023-10-16,11,09586845604,تونر گل رز,مراقبت پوست,1,144000,90000,144000,0.2,desktop,g_generic,completed
1987,2023-10-16 06:15:00,2023-10-16,6,09410727955,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_generic,completed
1987,2023-10-16 06:15:00,2023-10-16,6,09410727955,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,g_generic,completed
1988,2023-10-16 18:58:00,2023-10-16,18,09696751693,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,ig_story_ads,completed
1989,2023-10-16 21:25:00,2023-10-16,21,09165452690,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,desktop,ig_influencer,completed
1989,2023-10-16 21:25:00,2023-10-16,21,09165452690,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,desktop,ig_influencer,completed
1989,2023-10-16 21:25:00,2023-10-16,21,09165452690,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,desktop,ig_influencer,completed
1990,2023-10-16 13:21:00,2023-10-16,13,09645276696,سرم ویتامین C,مراقبت پوست,1,382500,220000,382500,0.15,desktop,email_newsletter,completed
1991,2023-10-16 03:19:00,2023-10-16,3,09819595113,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,mobile,ig_story_ads,completed
1992,2023-10-16 15:16:00,2023-10-16,15,09731691672,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,ig_story_ads,completed
1992,2023-10-16 15:16:00,2023-10-16,15,09731691672,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,ig_story_ads,completed
1993,2023-10-16 20:10:00,2023-10-16,20,09519212169,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_influencer,completed
1994,2023-10-16 14:03:00,2023-10-16,14,09593303705,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,ig_influencer,completed
1994,2023-10-16 14:03:00,2023-10-16,14,09593303705,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_influencer,completed
1995,2023-10-16 13:50:00,2023-10-16,13,09214257751,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,tablet,g_generic,completed
1995,2023-10-16 13:50:00,2023-10-16,13,09214257751,تونر گل رز,مراقبت پوست,1,125999,90000,125999,0.3,tablet,g_generic,completed
1995,2023-10-16 13:50:00,2023-10-16,13,09214257751,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,tablet,g_generic,completed
1996,2023-10-16 03:18:00,2023-10-16,3,09587182120,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_brand,completed
1997,2023-10-16 10:52:00,2023-10-16,10,09465260635,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,g_brand,completed
1998,2023-10-16 17:22:00,2023-10-16,17,09497478786,شوینده صورت ژله‌ای,مراقبت پوست,1,150000,120000,150000,0.25,mobile,g_brand,completed
1999,2023-10-16 14:17:00,2023-10-16,14,09171069472,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,tablet,ig_influencer,completed
1999,2023-10-16 14:17:00,2023-10-16,14,09171069472,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,tablet,ig_influencer,completed
1999,2023-10-16 14:17:00,2023-10-16,14,09171069472,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,tablet,ig_influencer,completed
2000,2023-10-16 13:46:00,2023-10-16,13,09911514914,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,g_brand,completed
2001,2023-10-17 19:47:00,2023-10-17,19,09593303705,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,desktop,g_brand,completed
2001,2023-10-17 19:47:00,2023-10-17,19,09593303705,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,desktop,g_brand,completed
2002,2023-10-17 03:36:00,2023-10-17,3,09702764446,رژ لب مات قرمز,آرایشی,1,195000,140000,195000,0.25,mobile,ig_story_ads,cancelled
2002,2023-10-17 03:36:00,2023-10-17,3,09702764446,خط چشم ضد آب,آرایشی,2,200000,110000,400000,0.0,mobile,ig_story_ads,cancelled
2003,2023-10-17 09:26:00,2023-10-17,9,09990566476,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,g_generic,completed
2004,2023-10-17 11:14:00,2023-10-17,11,09582334538,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,g_generic,completed
2004,2023-10-17 11:14:00,2023-10-17,11,09582334538,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,g_generic,completed
2005,2023-10-17 00:21:00,2023-10-17,0,09610330567,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_influencer,completed
2005,2023-10-17 00:21:00,2023-10-17,0,09610330567,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,ig_influencer,completed
2005,2023-10-17 00:21:00,2023-10-17,0,09610330567,رژ لب مات قرمز,آرایشی,3,260000,140000,780000,0.0,mobile,ig_influencer,completed
2006,2023-10-17 16:22:00,2023-10-17,16,09875340444,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,g_brand,refunded
2007,2023-10-17 07:37:00,2023-10-17,7,09448059918,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,g_generic,completed
2007,2023-10-17 07:37:00,2023-10-17,7,09448059918,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,mobile,g_generic,completed
2007,2023-10-17 07:37:00,2023-10-17,7,09448059918,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,g_generic,completed
2007,2023-10-17 07:37:00,2023-10-17,7,09448059918,شوینده صورت ژله‌ای,مراقبت پوست,1,160000,120000,160000,0.2,mobile,g_generic,completed
2008,2023-10-17 07:10:00,2023-10-17,7,09335809993,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,ig_story_ads,completed
2009,2023-10-17 06:56:00,2023-10-17,6,09933223566,عطر مردانه ۵۰ میل,عطر و ادکلن,2,650000,350000,1300000,0.0,mobile,ig_influencer,completed
2009,2023-10-17 06:56:00,2023-10-17,6,09933223566,روغن مو طبیعی,مراقبت مو,2,144000,90000,288000,0.2,mobile,ig_influencer,completed
2009,2023-10-17 06:56:00,2023-10-17,6,09933223566,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,mobile,ig_influencer,completed
2010,2023-10-17 19:41:00,2023-10-17,19,09201281557,اسپری حالت‌دهنده مو,مراقبت مو,1,170000,100000,170000,0.15,mobile,g_generic,completed
2010,2023-10-17 19:41:00,2023-10-17,19,09201281557,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,550000,280000,550000,0.0,mobile,g_generic,completed
2011,2023-10-17 23:38:00,2023-10-17,23,09509760584,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,desktop,email_newsletter,cancelled
2011,2023-10-17 23:38:00,2023-10-17,23,09509760584,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,desktop,email_newsletter,cancelled
2012,2023-10-17 19:24:00,2023-10-17,19,09870530217,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,email_newsletter,completed
2013,2023-10-17 15:45:00,2023-10-17,15,09383968123,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,g_generic,completed
2014,2023-10-17 14:15:00,2023-10-17,14,09966647391,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,tablet,g_generic,completed
2014,2023-10-17 14:15:00,2023-10-17,14,09966647391,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,tablet,g_generic,completed
2015,2023-10-17 18:26:00,2023-10-17,18,09106977991,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,tablet,email_newsletter,cancelled
2015,2023-10-17 18:26:00,2023-10-17,18,09106977991,شوینده صورت ژله‌ای,مراقبت پوست,3,200000,120000,600000,0.0,tablet,email_newsletter,cancelled
2016,2023-10-17 14:52:00,2023-10-17,14,09907308348,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,mobile,g_brand,completed
2016,2023-10-17 14:52:00,2023-10-17,14,09907308348,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_brand,completed
2017,2023-10-17 19:06:00,2023-10-17,19,09304451095,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,desktop,g_generic,completed
2017,2023-10-17 19:06:00,2023-10-17,19,09304451095,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,desktop,g_generic,completed
2018,2023-10-17 15:16:00,2023-10-17,15,09237859287,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,g_brand,completed
2018,2023-10-17 15:16:00,2023-10-17,15,09237859287,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,g_brand,completed
2018,2023-10-17 15:16:00,2023-10-17,15,09237859287,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,g_brand,completed
2019,2023-10-17 02:08:00,2023-10-17,2,09817112652,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_generic,completed
2020,2023-10-17 18:36:00,2023-10-17,18,09248532577,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,ig_influencer,completed
2021,2023-10-17 13:40:00,2023-10-17,13,09150590821,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,g_generic,completed
2022,2023-10-17 19:33:00,2023-10-17,19,09220123666,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,ig_story_ads,cancelled
2023,2023-10-17 16:24:00,2023-10-17,16,09883757514,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,ig_story_ads,cancelled
2024,2023-10-17 12:19:00,2023-10-17,12,09142672287,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,g_generic,completed
2024,2023-10-17 12:19:00,2023-10-17,12,09142672287,رژ لب مایع nude,آرایشی,2,240000,130000,480000,0.0,mobile,g_generic,completed
2025,2023-10-17 20:54:00,2023-10-17,20,09269820594,ماسک مو روغن آرگان,مراقبت مو,3,250000,130000,750000,0.0,desktop,email_newsletter,completed
2025,2023-10-17 20:54:00,2023-10-17,20,09269820594,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,desktop,email_newsletter,completed
2026,2023-10-17 20:34:00,2023-10-17,20,09607526654,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,tablet,g_brand,completed
2027,2023-10-17 18:41:00,2023-10-17,18,09481469012,خط چشم ضد آب,آرایشی,1,170000,110000,170000,0.15,mobile,g_generic,completed
2028,2023-10-17 19:58:00,2023-10-17,19,09150590821,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,desktop,g_brand,completed
2029,2023-10-17 15:06:00,2023-10-17,15,09706907788,رژ لب مایع nude,آرایشی,1,204000,130000,204000,0.15,desktop,email_newsletter,completed
2029,2023-10-17 15:06:00,2023-10-17,15,09706907788,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,desktop,email_newsletter,completed
2030,2023-10-17 17:19:00,2023-10-17,17,09392431670,روغن مو طبیعی,مراقبت مو,1,108000,90000,108000,0.4,mobile,email_newsletter,completed
2031,2023-10-17 17:29:00,2023-10-17,17,09364814270,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,g_brand,completed
2032,2023-10-17 10:41:00,2023-10-17,10,09873869166,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,550000,280000,550000,0.0,mobile,ig_influencer,completed
2033,2023-10-17 06:48:00,2023-10-17,6,09180792472,عطر مردانه ۵۰ میل,عطر و ادکلن,1,487500,350000,487500,0.25,mobile,g_generic,completed
2034,2023-10-17 18:06:00,2023-10-17,18,09907308348,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,ig_story_ads,completed
2035,2023-10-18 15:20:00,2023-10-18,15,09624557080,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,email_newsletter,completed
2035,2023-10-18 15:20:00,2023-10-18,15,09624557080,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,email_newsletter,completed
2036,2023-10-18 17:10:00,2023-10-18,17,09800235246,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,tablet,ig_influencer,refunded
2037,2023-10-18 21:30:00,2023-10-18,21,09682177668,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,ig_influencer,completed
2038,2023-10-18 14:26:00,2023-10-18,14,09702269164,تونر گل رز,مراقبت پوست,3,180000,90000,540000,0.0,desktop,g_brand,completed
2039,2023-10-18 01:45:00,2023-10-18,1,09248532577,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,g_generic,completed
2039,2023-10-18 01:45:00,2023-10-18,1,09248532577,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,g_generic,completed
2040,2023-10-18 20:39:00,2023-10-18,20,09965241839,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,email_newsletter,completed
2041,2023-10-18 17:02:00,2023-10-18,17,09865523129,ماسک مو روغن آرگان,مراقبت مو,1,200000,130000,200000,0.2,mobile,ig_story_ads,cancelled
2042,2023-10-18 09:23:00,2023-10-18,9,09764130526,سرم ویتامین C,مراقبت پوست,2,450000,220000,900000,0.0,desktop,ig_story_ads,completed
2042,2023-10-18 09:23:00,2023-10-18,9,09764130526,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,desktop,ig_story_ads,completed
2042,2023-10-18 09:23:00,2023-10-18,9,09764130526,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,desktop,ig_story_ads,completed
2043,2023-10-18 11:34:00,2023-10-18,11,09941889393,سرم ویتامین C,مراقبت پوست,2,450000,220000,900000,0.0,mobile,ig_influencer,completed
2044,2023-10-18 19:54:00,2023-10-18,19,09695499669,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,desktop,ig_influencer,completed
2045,2023-10-18 11:43:00,2023-10-18,11,09895285932,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,ig_influencer,completed
2046,2023-10-18 20:53:00,2023-10-18,20,09382811832,اسپری حالت‌دهنده مو,مراقبت مو,3,200000,100000,600000,0.0,mobile,email_newsletter,refunded
2047,2023-10-18 21:20:00,2023-10-18,21,09297018781,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,email_newsletter,completed
2048,2023-10-18 19:34:00,2023-10-18,19,09266944844,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,desktop,g_generic,completed
2049,2023-10-18 19:49:00,2023-10-18,19,09211225158,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,desktop,ig_story_ads,completed
2049,2023-10-18 19:49:00,2023-10-18,19,09211225158,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,desktop,ig_story_ads,completed
2049,2023-10-18 19:49:00,2023-10-18,19,09211225158,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,desktop,ig_story_ads,completed
2050,2023-10-18 21:25:00,2023-10-18,21,09786066793,کرم پودر مات کننده,آرایشی,1,323000,200000,323000,0.15,mobile,email_newsletter,completed
2051,2023-10-18 17:49:00,2023-10-18,17,09882893941,شامپو ترمیم‌کننده,مراقبت مو,1,240000,160000,240000,0.2,mobile,ig_influencer,completed
2051,2023-10-18 17:49:00,2023-10-18,17,09882893941,تونر گل رز,مراقبت پوست,1,125999,90000,125999,0.3,mobile,ig_influencer,completed
2052,2023-10-18 21:02:00,2023-10-18,21,09739830322,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,g_generic,refunded
2052,2023-10-18 21:02:00,2023-10-18,21,09739830322,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,g_generic,refunded
2052,2023-10-18 21:02:00,2023-10-18,21,09739830322,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,g_generic,refunded
2053,2023-10-18 07:57:00,2023-10-18,7,09193349856,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,ig_story_ads,cancelled
2054,2023-10-18 14:13:00,2023-10-18,14,09110382761,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_story_ads,completed
2055,2023-10-18 06:31:00,2023-10-18,6,09448059918,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,email_newsletter,refunded
2056,2023-10-18 09:07:00,2023-10-18,9,09220117054,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,ig_story_ads,completed
2057,2023-10-18 20:27:00,2023-10-18,20,09154318806,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,ig_influencer,completed
2057,2023-10-18 20:27:00,2023-10-18,20,09154318806,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_influencer,completed
2058,2023-10-18 03:54:00,2023-10-18,3,09694768704,عطر مردانه ۵۰ میل,عطر و ادکلن,1,552500,350000,552500,0.15,mobile,g_generic,completed
2059,2023-10-18 20:42:00,2023-10-18,20,09349957310,رژ لب مات قرمز,آرایشی,2,260000,140000,520000,0.0,mobile,ig_influencer,completed
2060,2023-10-18 19:51:00,2023-10-18,19,09805849060,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,g_generic,cancelled
2061,2023-10-18 13:53:00,2023-10-18,13,09193349856,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_influencer,completed
2062,2023-10-18 21:02:00,2023-10-18,21,09336456621,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,email_newsletter,completed
2063,2023-10-18 06:04:00,2023-10-18,6,09448059918,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,2,550000,280000,1100000,0.0,tablet,g_brand,completed
2063,2023-10-18 06:04:00,2023-10-18,6,09448059918,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,tablet,g_brand,completed
2063,2023-10-18 06:04:00,2023-10-18,6,09448059918,تونر گل رز,مراقبت پوست,2,180000,90000,360000,0.0,tablet,g_brand,completed
2064,2023-10-18 11:34:00,2023-10-18,11,09199585092,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,tablet,ig_influencer,completed
2065,2023-10-18 20:09:00,2023-10-18,20,09418587604,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,g_generic,completed
2066,2023-10-18 19:19:00,2023-10-18,19,09554814084,خط چشم ضد آب,آرایشی,1,150000,110000,150000,0.25,desktop,ig_influencer,completed
2067,2023-10-18 13:09:00,2023-10-18,13,09269042105,ماسک مو روغن آرگان,مراقبت مو,3,150000,130000,450000,0.4,desktop,email_newsletter,cancelled
2067,2023-10-18 13:09:00,2023-10-18,13,09269042105,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,email_newsletter,cancelled
2067,2023-10-18 13:09:00,2023-10-18,13,09269042105,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,desktop,email_newsletter,cancelled
2068,2023-10-18 16:30:00,2023-10-18,16,09220123666,روغن مو طبیعی,مراقبت مو,3,180000,90000,540000,0.0,mobile,ig_influencer,cancelled
2069,2023-10-18 09:28:00,2023-10-18,9,09122585366,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,desktop,g_brand,completed
2069,2023-10-18 09:28:00,2023-10-18,9,09122585366,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,desktop,g_brand,completed
2069,2023-10-18 09:28:00,2023-10-18,9,09122585366,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,desktop,g_brand,completed
2070,2023-10-18 19:16:00,2023-10-18,19,09193349856,تونر گل رز,مراقبت پوست,2,108000,90000,216000,0.4,desktop,g_brand,completed
2070,2023-10-18 19:16:00,2023-10-18,19,09193349856,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,desktop,g_brand,completed
2070,2023-10-18 19:16:00,2023-10-18,19,09193349856,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,desktop,g_brand,completed
2070,2023-10-18 19:16:00,2023-10-18,19,09193349856,عطر مردانه ۵۰ میل,عطر و ادکلن,3,455000,350000,1365000,0.3,desktop,g_brand,completed
2071,2023-10-18 08:52:00,2023-10-18,8,09448195935,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,email_newsletter,completed
2071,2023-10-18 08:52:00,2023-10-18,8,09448195935,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,email_newsletter,completed
2072,2023-10-18 03:34:00,2023-10-18,3,09860038427,رژ لب مات قرمز,آرایشی,1,156000,140000,156000,0.4,mobile,ig_influencer,completed
2073,2023-10-18 20:14:00,2023-10-18,20,09992994062,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,g_generic,refunded
2073,2023-10-18 20:14:00,2023-10-18,20,09992994062,کرم مرطوب‌کننده روزانه,مراقبت پوست,3,280000,150000,840000,0.0,mobile,g_generic,refunded
2073,2023-10-18 20:14:00,2023-10-18,20,09992994062,ماسک مو روغن آرگان,مراقبت مو,1,200000,130000,200000,0.2,mobile,g_generic,refunded
2074,2023-10-18 00:16:00,2023-10-18,0,09436730606,سرم ویتامین C,مراقبت پوست,1,337500,220000,337500,0.25,mobile,email_newsletter,completed
2074,2023-10-18 00:16:00,2023-10-18,0,09436730606,کرم مرطوب‌کننده روزانه,مراقبت پوست,2,280000,150000,560000,0.0,mobile,email_newsletter,completed
2075,2023-10-18 20:15:00,2023-10-18,20,09645098869,کرم پودر مات کننده,آرایشی,2,304000,200000,608000,0.2,desktop,ig_story_ads,completed
2076,2023-10-19 07:25:00,2023-10-19,7,09616854671,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,desktop,g_brand,completed
